framenumber,x,y,z,h,p,r,ptidx,navinfoId,px,py,pz,imagex,imagey
100,116.21942354,40.08004449,35.7722,336.343623189,3.013866482,-1.588970213,12,1638786,116.2245638,40.08272054,41.5,564,301
100,116.21942354,40.08004449,35.7722,336.343623189,3.013866482,-1.588970213,13,1638786,116.2245638,40.08272081,39.02,564,322
100,116.21942354,40.08004449,35.7722,336.343623189,3.013866482,-1.588970213,14,1638786,116.22451985,40.08270616,38.98,530,322
100,116.21942354,40.08004449,35.7722,336.343623189,3.013866482,-1.588970213,15,1638786,116.22451958,40.08270562,41.45,529,301
100,116.21942354,40.08004449,35.7722,336.343623189,3.013866482,-1.588970213,16,1638791,116.2249254,40.0820505,41.64,472,256
100,116.21942354,40.08004449,35.7722,336.343623189,3.013866482,-1.588970213,17,1638791,116.2249254,40.08204969,39.15,471,294
100,116.21942354,40.08004449,35.7722,336.343623189,3.013866482,-1.588970213,18,1638791,116.22488037,40.08203694,39.18,410,294
100,116.21942354,40.08004449,35.7722,336.343623189,3.013866482,-1.588970213,19,1638791,116.22488037,40.08203776,41.68,411,256
100,116.21942354,40.08004449,35.7722,336.343623189,3.013866482,-1.588970213,20,1639090,116.22535997,40.08141303,36.66,192,247
100,116.21942354,40.08004449,35.7722,336.343623189,3.013866482,-1.588970213,21,1639090,116.22536566,40.08141981,36.68,259,248
100,116.21942354,40.08004449,35.7722,336.343623189,3.013866482,-1.588970213,22,1639090,116.22536295,40.08141628,37.12,225,214
100,116.21942354,40.08004449,35.7722,336.343623189,3.013866482,-1.588970213,23,1639090,116.22535997,40.08141303,36.66,192,247
110,116.21942131,40.0800484,35.7695,336.390816754,3.027860685,-1.598769328,0,1638662,116.22549587,40.08148139,40.2,1181,10
110,116.21942131,40.0800484,35.7695,336.390816754,3.027860685,-1.598769328,1,1638662,116.22549614,40.08148057,39.38,1182,66
110,116.21942131,40.0800484,35.7695,336.390816754,3.027860685,-1.598769328,2,1638662,116.22547498,40.08147352,39.42,1044,63
110,116.21942131,40.0800484,35.7695,336.390816754,3.027860685,-1.598769328,3,1638662,116.22547471,40.08147433,40.24,1044,7
110,116.21942131,40.0800484,35.7695,336.390816754,3.027860685,-1.598769328,4,1638666,116.22525824,40.08188585,41.62,797,218
110,116.21942131,40.0800484,35.7695,336.390816754,3.027860685,-1.598769328,5,1638666,116.22525878,40.08188639,39.15,798,271
110,116.21942131,40.0800484,35.7695,336.390816754,3.027860685,-1.598769328,6,1638666,116.22521402,40.08187147,39.07,710,273
110,116.21942131,40.0800484,35.7695,336.390816754,3.027860685,-1.598769328,7,1638666,116.22521348,40.08187093,41.55,709,220
110,116.21942131,40.0800484,35.7695,336.390816754,3.027860685,-1.598769328,8,1638671,116.22466878,40.08294514,41.4,708,307
110,116.21942131,40.0800484,35.7695,336.390816754,3.027860685,-1.598769328,9,1638671,116.22466905,40.0829446,38.91,708,326
110,116.21942131,40.0800484,35.7695,336.390816754,3.027860685,-1.598769328,10,1638671,116.2246251,40.08293077,38.93,677,326
110,116.21942131,40.0800484,35.7695,336.390816754,3.027860685,-1.598769328,11,1638671,116.22462483,40.08293158,41.42,678,307
110,116.21942131,40.0800484,35.7695,336.390816754,3.027860685,-1.598769328,12,1638786,116.2245638,40.08272054,41.5,562,301
110,116.21942131,40.0800484,35.7695,336.390816754,3.027860685,-1.598769328,13,1638786,116.2245638,40.08272081,39.02,562,322
110,116.21942131,40.0800484,35.7695,336.390816754,3.027860685,-1.598769328,14,1638786,116.22451985,40.08270616,38.98,528,322
110,116.21942131,40.0800484,35.7695,336.390816754,3.027860685,-1.598769328,15,1638786,116.22451958,40.08270562,41.45,528,301
110,116.21942131,40.0800484,35.7695,336.390816754,3.027860685,-1.598769328,16,1638791,116.2249254,40.0820505,41.64,470,256
110,116.21942131,40.0800484,35.7695,336.390816754,3.027860685,-1.598769328,17,1638791,116.2249254,40.08204969,39.15,469,294
110,116.21942131,40.0800484,35.7695,336.390816754,3.027860685,-1.598769328,18,1638791,116.22488037,40.08203694,39.18,408,294
110,116.21942131,40.0800484,35.7695,336.390816754,3.027860685,-1.598769328,19,1638791,116.22488037,40.08203776,41.68,408,256
110,116.21942131,40.0800484,35.7695,336.390816754,3.027860685,-1.598769328,20,1639090,116.22535997,40.08141303,36.66,180,245
110,116.21942131,40.0800484,35.7695,336.390816754,3.027860685,-1.598769328,21,1639090,116.22536566,40.08141981,36.68,248,246
110,116.21942131,40.0800484,35.7695,336.390816754,3.027860685,-1.598769328,22,1639090,116.22536295,40.08141628,37.12,214,210
110,116.21942131,40.0800484,35.7695,336.390816754,3.027860685,-1.598769328,23,1639090,116.22535997,40.08141303,36.66,180,245
120,116.21941887,40.08005275,35.7673,336.398258232,3.028957907,-1.541442477,0,1638662,116.22549587,40.08148139,40.2,1194,1
120,116.21941887,40.08005275,35.7673,336.398258232,3.028957907,-1.541442477,1,1638662,116.22549614,40.08148057,39.38,1194,59
120,116.21941887,40.08005275,35.7673,336.398258232,3.028957907,-1.541442477,2,1638662,116.22547498,40.08147352,39.42,1054,56
120,116.21941887,40.08005275,35.7673,336.398258232,3.028957907,-1.541442477,3,1638662,116.22547471,40.08147433,40.24,1054,-2
120,116.21941887,40.08005275,35.7673,336.398258232,3.028957907,-1.541442477,4,1638666,116.22525824,40.08188585,41.62,798,217
120,116.21941887,40.08005275,35.7673,336.398258232,3.028957907,-1.541442477,5,1638666,116.22525878,40.08188639,39.15,799,270
120,116.21941887,40.08005275,35.7673,336.398258232,3.028957907,-1.541442477,6,1638666,116.22521402,40.08187147,39.07,710,272
120,116.21941887,40.08005275,35.7673,336.398258232,3.028957907,-1.541442477,7,1638666,116.22521348,40.08187093,41.55,709,219
120,116.21941887,40.08005275,35.7673,336.398258232,3.028957907,-1.541442477,8,1638671,116.22466878,40.08294514,41.4,708,307
120,116.21941887,40.08005275,35.7673,336.398258232,3.028957907,-1.541442477,9,1638671,116.22466905,40.0829446,38.91,708,326
120,116.21941887,40.08005275,35.7673,336.398258232,3.028957907,-1.541442477,10,1638671,116.2246251,40.08293077,38.93,677,326
120,116.21941887,40.08005275,35.7673,336.398258232,3.028957907,-1.541442477,11,1638671,116.22462483,40.08293158,41.42,677,307
120,116.21941887,40.08005275,35.7673,336.398258232,3.028957907,-1.541442477,12,1638786,116.2245638,40.08272054,41.5,562,301
120,116.21941887,40.08005275,35.7673,336.398258232,3.028957907,-1.541442477,13,1638786,116.2245638,40.08272081,39.02,562,322
120,116.21941887,40.08005275,35.7673,336.398258232,3.028957907,-1.541442477,14,1638786,116.22451985,40.08270616,38.98,527,322
120,116.21941887,40.08005275,35.7673,336.398258232,3.028957907,-1.541442477,15,1638786,116.22451958,40.08270562,41.45,527,301
120,116.21941887,40.08005275,35.7673,336.398258232,3.028957907,-1.541442477,16,1638791,116.2249254,40.0820505,41.64,469,256
120,116.21941887,40.08005275,35.7673,336.398258232,3.028957907,-1.541442477,17,1638791,116.2249254,40.08204969,39.15,468,294
120,116.21941887,40.08005275,35.7673,336.398258232,3.028957907,-1.541442477,18,1638791,116.22488037,40.08203694,39.18,406,294
120,116.21941887,40.08005275,35.7673,336.398258232,3.028957907,-1.541442477,19,1638791,116.22488037,40.08203776,41.68,407,255
120,116.21941887,40.08005275,35.7673,336.398258232,3.028957907,-1.541442477,20,1639090,116.22535997,40.08141303,36.66,166,242
120,116.21941887,40.08005275,35.7673,336.398258232,3.028957907,-1.541442477,21,1639090,116.22536566,40.08141981,36.68,237,243
120,116.21941887,40.08005275,35.7673,336.398258232,3.028957907,-1.541442477,22,1639090,116.22536295,40.08141628,37.12,202,206
120,116.21941887,40.08005275,35.7673,336.398258232,3.028957907,-1.541442477,23,1639090,116.22535997,40.08141303,36.66,166,242
130,116.21941645,40.08005703,35.7657,336.387320378,3.033896954,-1.533686437,0,1638662,116.22549587,40.08148139,40.2,1208,-7
130,116.21941645,40.08005703,35.7657,336.387320378,3.033896954,-1.533686437,1,1638662,116.22549614,40.08148057,39.38,1208,51
130,116.21941645,40.08005703,35.7657,336.387320378,3.033896954,-1.533686437,2,1638662,116.22547498,40.08147352,39.42,1064,48
130,116.21941645,40.08005703,35.7657,336.387320378,3.033896954,-1.533686437,3,1638662,116.22547471,40.08147433,40.24,1064,-11
130,116.21941645,40.08005703,35.7657,336.387320378,3.033896954,-1.533686437,4,1638666,116.22525824,40.08188585,41.62,799,216
130,116.21941645,40.08005703,35.7657,336.387320378,3.033896954,-1.533686437,5,1638666,116.22525878,40.08188639,39.15,801,270
130,116.21941645,40.08005703,35.7657,336.387320378,3.033896954,-1.533686437,6,1638666,116.22521402,40.08187147,39.07,711,272
130,116.21941645,40.08005703,35.7657,336.387320378,3.033896954,-1.533686437,7,1638666,116.22521348,40.08187093,41.55,710,218
130,116.21941645,40.08005703,35.7657,336.387320378,3.033896954,-1.533686437,8,1638671,116.22466878,40.08294514,41.4,709,307
130,116.21941645,40.08005703,35.7657,336.387320378,3.033896954,-1.533686437,9,1638671,116.22466905,40.0829446,38.91,709,326
130,116.21941645,40.08005703,35.7657,336.387320378,3.033896954,-1.533686437,10,1638671,116.2246251,40.08293077,38.93,678,326
130,116.21941645,40.08005703,35.7657,336.387320378,3.033896954,-1.533686437,11,1638671,116.22462483,40.08293158,41.42,678,307
130,116.21941645,40.08005703,35.7657,336.387320378,3.033896954,-1.533686437,12,1638786,116.2245638,40.08272054,41.5,562,301
130,116.21941645,40.08005703,35.7657,336.387320378,3.033896954,-1.533686437,13,1638786,116.2245638,40.08272081,39.02,562,322
130,116.21941645,40.08005703,35.7657,336.387320378,3.033896954,-1.533686437,14,1638786,116.22451985,40.08270616,38.98,527,322
130,116.21941645,40.08005703,35.7657,336.387320378,3.033896954,-1.533686437,15,1638786,116.22451958,40.08270562,41.45,527,301
130,116.21941645,40.08005703,35.7657,336.387320378,3.033896954,-1.533686437,16,1638791,116.2249254,40.0820505,41.64,468,255
130,116.21941645,40.08005703,35.7657,336.387320378,3.033896954,-1.533686437,17,1638791,116.2249254,40.08204969,39.15,467,294
130,116.21941645,40.08005703,35.7657,336.387320378,3.033896954,-1.533686437,18,1638791,116.22488037,40.08203694,39.18,405,293
130,116.21941645,40.08005703,35.7657,336.387320378,3.033896954,-1.533686437,19,1638791,116.22488037,40.08203776,41.68,406,255
130,116.21941645,40.08005703,35.7657,336.387320378,3.033896954,-1.533686437,20,1639090,116.22535997,40.08141303,36.66,153,238
130,116.21941645,40.08005703,35.7657,336.387320378,3.033896954,-1.533686437,21,1639090,116.22536566,40.08141981,36.68,226,240
130,116.21941645,40.08005703,35.7657,336.387320378,3.033896954,-1.533686437,22,1639090,116.22536295,40.08141628,37.12,189,202
130,116.21941645,40.08005703,35.7657,336.387320378,3.033896954,-1.533686437,23,1639090,116.22535997,40.08141303,36.66,153,238
140,116.21941409,40.08006119,35.7671,336.380789317,3.059446798,-1.562672078,0,1638662,116.22549587,40.08148139,40.2,1222,-16
140,116.21941409,40.08006119,35.7671,336.380789317,3.059446798,-1.562672078,1,1638662,116.22549614,40.08148057,39.38,1223,45
140,116.21941409,40.08006119,35.7671,336.380789317,3.059446798,-1.562672078,2,1638662,116.22547498,40.08147352,39.42,1075,41
140,116.21941409,40.08006119,35.7671,336.380789317,3.059446798,-1.562672078,3,1638662,116.22547471,40.08147433,40.24,1075,-19
140,116.21941409,40.08006119,35.7671,336.380789317,3.059446798,-1.562672078,4,1638666,116.22525824,40.08188585,41.62,801,216
140,116.21941409,40.08006119,35.7671,336.380789317,3.059446798,-1.562672078,5,1638666,116.22525878,40.08188639,39.15,802,270
140,116.21941409,40.08006119,35.7671,336.380789317,3.059446798,-1.562672078,6,1638666,116.22521402,40.08187147,39.07,712,272
140,116.21941409,40.08006119,35.7671,336.380789317,3.059446798,-1.562672078,7,1638666,116.22521348,40.08187093,41.55,710,218
140,116.21941409,40.08006119,35.7671,336.380789317,3.059446798,-1.562672078,8,1638671,116.22466878,40.08294514,41.4,709,307
140,116.21941409,40.08006119,35.7671,336.380789317,3.059446798,-1.562672078,9,1638671,116.22466905,40.0829446,38.91,709,326
140,116.21941409,40.08006119,35.7671,336.380789317,3.059446798,-1.562672078,10,1638671,116.2246251,40.08293077,38.93,678,326
140,116.21941409,40.08006119,35.7671,336.380789317,3.059446798,-1.562672078,11,1638671,116.22462483,40.08293158,41.42,678,307
140,116.21941409,40.08006119,35.7671,336.380789317,3.059446798,-1.562672078,12,1638786,116.2245638,40.08272054,41.5,562,301
140,116.21941409,40.08006119,35.7671,336.380789317,3.059446798,-1.562672078,13,1638786,116.2245638,40.08272081,39.02,562,322
140,116.21941409,40.08006119,35.7671,336.380789317,3.059446798,-1.562672078,14,1638786,116.22451985,40.08270616,38.98,527,323
140,116.21941409,40.08006119,35.7671,336.380789317,3.059446798,-1.562672078,15,1638786,116.22451958,40.08270562,41.45,527,302
140,116.21941409,40.08006119,35.7671,336.380789317,3.059446798,-1.562672078,16,1638791,116.2249254,40.0820505,41.64,467,255
140,116.21941409,40.08006119,35.7671,336.380789317,3.059446798,-1.562672078,17,1638791,116.2249254,40.08204969,39.15,467,294
140,116.21941409,40.08006119,35.7671,336.380789317,3.059446798,-1.562672078,18,1638791,116.22488037,40.08203694,39.18,404,294
140,116.21941409,40.08006119,35.7671,336.380789317,3.059446798,-1.562672078,19,1638791,116.22488037,40.08203776,41.68,405,255
140,116.21941409,40.08006119,35.7671,336.380789317,3.059446798,-1.562672078,20,1639090,116.22535997,40.08141303,36.66,139,236
140,116.21941409,40.08006119,35.7671,336.380789317,3.059446798,-1.562672078,21,1639090,116.22536566,40.08141981,36.68,214,238
140,116.21941409,40.08006119,35.7671,336.380789317,3.059446798,-1.562672078,22,1639090,116.22536295,40.08141628,37.12,176,199
140,116.21941409,40.08006119,35.7671,336.380789317,3.059446798,-1.562672078,23,1639090,116.22535997,40.08141303,36.66,139,236
150,116.21941158,40.08006562,35.7674,336.384619513,3.035324767,-1.556986566,0,1638662,116.22549587,40.08148139,40.2,1237,-26
150,116.21941158,40.08006562,35.7674,336.384619513,3.035324767,-1.556986566,1,1638662,116.22549614,40.08148057,39.38,1238,36
150,116.21941158,40.08006562,35.7674,336.384619513,3.035324767,-1.556986566,2,1638662,116.22547498,40.08147352,39.42,1087,32
150,116.21941158,40.08006562,35.7674,336.384619513,3.035324767,-1.556986566,3,1638662,116.22547471,40.08147433,40.24,1086,-30
150,116.21941158,40.08006562,35.7674,336.384619513,3.035324767,-1.556986566,4,1638666,116.22525824,40.08188585,41.62,802,214
150,116.21941158,40.08006562,35.7674,336.384619513,3.035324767,-1.556986566,5,1638666,116.22525878,40.08188639,39.15,803,269
150,116.21941158,40.08006562,35.7674,336.384619513,3.035324767,-1.556986566,6,1638666,116.22521402,40.08187147,39.07,712,270
150,116.21941158,40.08006562,35.7674,336.384619513,3.035324767,-1.556986566,7,1638666,116.22521348,40.08187093,41.55,711,216
150,116.21941158,40.08006562,35.7674,336.384619513,3.035324767,-1.556986566,8,1638671,116.22466878,40.08294514,41.4,709,307
150,116.21941158,40.08006562,35.7674,336.384619513,3.035324767,-1.556986566,9,1638671,116.22466905,40.0829446,38.91,709,326
150,116.21941158,40.08006562,35.7674,336.384619513,3.035324767,-1.556986566,10,1638671,116.2246251,40.08293077,38.93,678,325
150,116.21941158,40.08006562,35.7674,336.384619513,3.035324767,-1.556986566,11,1638671,116.22462483,40.08293158,41.42,678,306
150,116.21941158,40.08006562,35.7674,336.384619513,3.035324767,-1.556986566,12,1638786,116.2245638,40.08272054,41.5,561,301
150,116.21941158,40.08006562,35.7674,336.384619513,3.035324767,-1.556986566,13,1638786,116.2245638,40.08272081,39.02,561,322
150,116.21941158,40.08006562,35.7674,336.384619513,3.035324767,-1.556986566,14,1638786,116.22451985,40.08270616,38.98,527,322
150,116.21941158,40.08006562,35.7674,336.384619513,3.035324767,-1.556986566,15,1638786,116.22451958,40.08270562,41.45,526,301
150,116.21941158,40.08006562,35.7674,336.384619513,3.035324767,-1.556986566,16,1638791,116.2249254,40.0820505,41.64,466,254
150,116.21941158,40.08006562,35.7674,336.384619513,3.035324767,-1.556986566,17,1638791,116.2249254,40.08204969,39.15,466,293
150,116.21941158,40.08006562,35.7674,336.384619513,3.035324767,-1.556986566,18,1638791,116.22488037,40.08203694,39.18,402,293
150,116.21941158,40.08006562,35.7674,336.384619513,3.035324767,-1.556986566,19,1638791,116.22488037,40.08203776,41.68,403,254
150,116.21941158,40.08006562,35.7674,336.384619513,3.035324767,-1.556986566,20,1639090,116.22535997,40.08141303,36.66,122,232
150,116.21941158,40.08006562,35.7674,336.384619513,3.035324767,-1.556986566,21,1639090,116.22536566,40.08141981,36.68,201,233
150,116.21941158,40.08006562,35.7674,336.384619513,3.035324767,-1.556986566,22,1639090,116.22536295,40.08141628,37.12,162,193
150,116.21941158,40.08006562,35.7674,336.384619513,3.035324767,-1.556986566,23,1639090,116.22535997,40.08141303,36.66,122,232
160,116.21940922,40.08006978,35.7656,336.404620823,3.037799503,-1.522794331,0,1638662,116.22549587,40.08148139,40.2,1252,-37
160,116.21940922,40.08006978,35.7656,336.404620823,3.037799503,-1.522794331,1,1638662,116.22549614,40.08148057,39.38,1253,27
160,116.21940922,40.08006978,35.7656,336.404620823,3.037799503,-1.522794331,2,1638662,116.22547498,40.08147352,39.42,1098,24
160,116.21940922,40.08006978,35.7656,336.404620823,3.037799503,-1.522794331,3,1638662,116.22547471,40.08147433,40.24,1097,-40
160,116.21940922,40.08006978,35.7656,336.404620823,3.037799503,-1.522794331,4,1638666,116.22525824,40.08188585,41.62,802,213
160,116.21940922,40.08006978,35.7656,336.404620823,3.037799503,-1.522794331,5,1638666,116.22525878,40.08188639,39.15,804,268
160,116.21940922,40.08006978,35.7656,336.404620823,3.037799503,-1.522794331,6,1638666,116.22521402,40.08187147,39.07,712,270
160,116.21940922,40.08006978,35.7656,336.404620823,3.037799503,-1.522794331,7,1638666,116.22521348,40.08187093,41.55,711,215
160,116.21940922,40.08006978,35.7656,336.404620823,3.037799503,-1.522794331,8,1638671,116.22466878,40.08294514,41.4,709,306
160,116.21940922,40.08006978,35.7656,336.404620823,3.037799503,-1.522794331,9,1638671,116.22466905,40.0829446,38.91,709,326
160,116.21940922,40.08006978,35.7656,336.404620823,3.037799503,-1.522794331,10,1638671,116.2246251,40.08293077,38.93,677,325
160,116.21940922,40.08006978,35.7656,336.404620823,3.037799503,-1.522794331,11,1638671,116.22462483,40.08293158,41.42,678,306
160,116.21940922,40.08006978,35.7656,336.404620823,3.037799503,-1.522794331,12,1638786,116.2245638,40.08272054,41.5,560,300
